District,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
0.0,205,2.0,10200000.0,44.6,32.0,7.0,2.8079334399,15.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0
0.0,206,1.0,10200000.0,48.4,48.4,nan,4.46400615034,7.0,1.0,0.0,0.0,0.0,20.0,44.0,0.0
0.0,207,1.0,10290000.0,30.1,15.1,nan,3.89209330612,5.0,1.0,1.0,1.0,0.0,2.0,14.0,0.0
0.0,208,2.0,10300000.0,39.0,24.0,6.0,5.64068319339,6.0,1.0,0.0,0.0,1.0,14.0,14.0,0.0
0.0,209,2.0,10300000.0,39.0,26.0,7.0,3.831807636,9.0,0.0,0.0,1.0,1.0,4.0,12.0,0.0
0.0,210,1.0,10301984.0,44.3,44.3,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,5.0,nan,1.0
0.0,211,1.0,10327639.0,46.2,46.2,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,3.0,nan,1.0
0.0,212,1.0,10400000.0,38.3,17.3,9.0,5.79131297395,7.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0
0.0,213,1.0,10485169.0,46.0,46.0,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,4.0,nan,1.0
0.0,214,1.0,10500000.0,37.0,18.0,10.0,3.66210831912,5.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0
0.0,215,3.0,10500000.0,65.0,47.0,9.0,6.66590309786,9.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0
0.0,216,2.0,10500000.0,51.0,31.0,9.5,6.01447420414,10.0,1.0,0.0,1.0,0.0,11.0,12.0,0.0
0.0,217,2.0,10500000.0,38.0,23.5,7.5,3.66102086481,8.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0
0.0,218,1.0,10500000.0,36.0,18.0,8.0,3.19082699778,7.0,1.0,1.0,1.0,1.0,8.0,14.0,0.0
0.0,219,2.0,10500000.0,40.0,28.0,6.0,3.74481357331,10.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
0.0,220,1.0,10500000.0,30.0,17.0,7.0,1.91136328686,5.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
0.0,221,1.0,10500000.0,38.1,19.0,10.0,6.09360503667,7.0,1.0,0.0,1.0,1.0,13.0,17.0,0.0
0.0,222,1.0,10500000.0,39.0,19.0,9.0,4.65523950016,3.0,1.0,0.0,0.0,1.0,11.0,17.0,0.0
0.0,223,1.0,10500000.0,38.0,21.0,9.0,3.71338076339,9.0,1.0,1.0,1.0,1.0,10.0,12.0,0.0
0.0,224,1.0,8076150.0,41.1,nan,nan,4.46400615034,5.0,1.0,1.0,0.0,0.0,3.0,39.0,1.0
0.0,225,1.0,13477387.0,38.3,21.3,6.0,3.42321301819,7.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0
0.0,226,2.0,28800000.0,64.0,49.0,10.0,1.09480644107,7.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0
0.0,227,2.0,10598345.0,61.5,61.5,nan,4.90788360618,5.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0
0.0,228,1.0,10598345.0,61.5,nan,nan,4.9250390096,5.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0
0.0,229,1.0,10598345.0,61.5,61.5,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,3.0,nan,1.0
0.0,230,2.0,10600000.0,44.0,29.0,6.0,2.74629520713,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
0.0,231,1.0,10661503.0,60.7,60.7,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,4.0,nan,1.0
0.0,232,1.0,10795300.0,47.3,47.3,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,4.0,nan,1.0
0.0,233,2.0,10800000.0,42.0,26.0,5.0,3.83654038109,5.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0
0.0,234,1.0,10800000.0,36.0,18.0,6.5,3.51476170806,9.0,1.0,1.0,1.0,1.0,8.0,8.0,0.0
0.0,235,2.0,10800000.0,55.0,33.0,7.0,4.96608259032,2.0,1.0,0.0,0.0,1.0,6.0,7.0,0.0
0.0,236,1.0,10800000.0,39.8,19.0,8.0,4.65523950016,3.0,1.0,0.0,0.0,1.0,3.0,17.0,0.0
0.0,237,2.0,10817568.0,51.3,nan,nan,4.87975110823,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
0.0,238,1.0,10817568.0,51.3,nan,nan,4.87975110823,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
0.0,239,1.0,10817568.0,51.3,51.3,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,1.0,nan,1.0
0.0,240,2.0,10841600.0,48.0,28.0,11.0,2.84302385803,5.0,1.0,0.0,0.0,1.0,4.0,16.0,0.0
0.0,241,1.0,10879674.0,47.7,47.7,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,4.0,nan,1.0
0.0,242,1.0,10900000.0,34.0,19.0,6.0,2.20537162823,10.0,1.0,1.0,1.0,1.0,3.0,10.0,0.0
0.0,243,2.0,10900000.0,56.0,36.0,9.0,4.0217595077,7.0,1.0,0.0,1.0,0.0,3.0,7.0,0.0
0.0,244,1.0,10900000.0,40.0,20.0,8.0,4.65523950016,1.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0
0.0,245,1.0,10900000.0,40.0,nan,nan,4.91170287467,5.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0
0.0,246,1.0,10900000.0,39.2,32.1,8.0,4.91170287467,5.0,1.0,1.0,0.0,0.0,6.0,9.0,1.0
0.0,247,1.0,10900000.0,36.0,19.0,8.0,3.51476170806,9.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0
0.0,248,1.0,10900000.0,45.0,19.0,22.0,3.58328302507,9.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0
0.0,249,2.0,10900000.0,45.0,19.0,22.0,3.58328302507,5.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0
0.0,250,1.0,10900000.0,35.0,19.4,9.5,5.22622961936,5.0,1.0,0.0,1.0,1.0,6.0,14.0,0.0
0.0,251,2.0,10950000.0,67.5,50.0,nan,4.64464118413,9.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0
0.0,252,5.0,129000000.0,202.0,1.0,17.0,3.72764649984,9.0,1.0,1.0,0.0,1.0,7.0,14.0,0.0
0.0,253,2.0,20070086.0,65.3,65.3,12.3,4.81450400992,5.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0
0.0,254,3.0,94000000.0,138.0,86.9,16.0,3.40017916524,10.0,1.0,1.0,0.0,1.0,4.0,7.0,0.0
0.0,255,1.0,10950000.0,37.0,17.0,9.0,3.12821402188,10.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0
0.0,256,2.0,10950000.0,44.0,28.3,6.0,3.62631834905,7.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0
0.0,257,2.0,10958128.0,56.4,56.4,nan,4.9250390096,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0
0.0,258,2.0,10987111.0,50.0,29.1,9.0,3.7434937404,8.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0
0.0,259,2.0,10987000.0,48.4,32.0,7.1,3.7434937404,8.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0
0.0,260,2.0,10999000.0,40.0,25.2,6.0,5.02998159464,5.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0
0.0,261,2.0,11000000.0,43.0,30.0,6.0,5.0311751672,5.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0
0.0,262,1.0,11000000.0,31.0,18.0,6.0,2.80900586282,10.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0
0.0,263,1.0,11000000.0,37.0,17.0,9.0,3.12821402188,10.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0
0.0,264,1.0,11000000.0,37.0,20.0,9.0,4.85736227417,10.0,1.0,1.0,1.0,1.0,3.0,7.0,0.0
0.0,265,2.0,11000000.0,38.0,23.0,6.0,3.98187178461,11.0,1.0,0.0,1.0,1.0,4.0,14.0,0.0
0.0,266,1.0,11000000.0,39.0,21.6,7.0,2.19446353708,1.0,1.0,0.0,1.0,1.0,11.0,15.0,0.0
0.0,267,1.0,11000000.0,30.0,16.0,6.0,1.99944710293,7.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0
0.0,268,2.0,11000000.0,39.3,22.9,7.0,4.26621241515,11.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0
0.0,269,1.0,11150000.0,28.0,nan,nan,3.04081378422,7.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0
0.0,270,1.0,11160000.0,28.0,nan,nan,3.04081378422,10.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0
0.0,271,1.0,11160000.0,27.9,22.9,8.0,2.59236034356,10.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0
0.0,272,3.0,11200000.0,60.0,46.0,6.5,4.98692371771,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
0.0,273,1.0,11249465.0,38.6,20.0,6.0,3.42321301819,8.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0
0.0,274,3.0,11257800.0,64.7,45.7,nan,5.38117024967,nan,nan,1.0,0.0,0.0,6.0,19.0,1.0
0.0,275,2.0,11300000.0,44.2,31.0,6.0,3.53048422569,5.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0
0.0,276,1.0,11379600.0,43.6,15.4,15.6,2.84302385803,10.0,1.0,1.0,0.0,1.0,2.0,19.0,1.0
0.0,277,3.0,11390000.0,54.0,30.0,nan,6.27671779169,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
0.0,278,1.0,11396446.0,56.4,56.4,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,3.0,nan,1.0
0.0,279,2.0,11400000.0,51.0,32.0,9.0,3.75345571052,9.0,0.0,0.0,1.0,1.0,9.0,12.0,0.0
0.0,280,2.0,25700000.0,57.9,33.3,nan,2.31982352574,5.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0
0.0,281,3.0,41091310.0,118.0,94.0,nan,1.50366094423,5.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0
0.0,282,2.0,68000000.0,99.0,80.0,15.0,2.44900073376,10.0,1.0,0.0,0.0,1.0,7.0,10.0,0.0
0.0,283,1.0,11400000.0,43.0,20.0,14.0,5.64279083178,5.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0
0.0,284,1.0,11416800.0,42.6,15.4,14.6,2.84302385803,10.0,1.0,1.0,0.0,1.0,4.0,19.0,1.0
0.0,285,2.0,11446400.0,39.2,nan,nan,4.91170287467,5.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0
0.0,286,2.0,11500000.0,47.0,32.0,6.5,5.49774973813,7.0,1.0,1.0,1.0,1.0,4.0,10.0,0.0
0.0,287,1.0,11500000.0,44.5,24.5,10.0,2.70410230695,10.0,1.0,1.0,1.0,0.0,10.0,14.0,0.0
0.0,288,2.0,11500000.0,38.7,23.1,nan,4.79904709431,5.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0
0.0,289,2.0,11500000.0,40.0,23.0,6.0,2.91536609919,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
0.0,290,2.0,11500000.0,62.0,52.0,9.0,5.23941173926,7.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
0.0,291,1.0,11500000.0,33.0,18.0,8.0,4.19569625419,3.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0
0.0,292,1.0,11500000.0,38.5,15.2,10.7,4.01297941572,7.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0
0.0,293,2.0,11500000.0,48.0,17.0,7.0,3.7434937404,8.0,1.0,0.0,1.0,1.0,3.0,9.0,0.0
0.0,294,2.0,11530000.0,52.0,36.5,7.0,3.26803339678,5.0,1.0,0.0,1.0,0.0,5.0,8.0,0.0
0.0,295,2.0,11541600.0,50.0,28.0,11.0,2.84302385803,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0
0.0,296,1.0,11602026.0,47.5,47.5,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,3.0,nan,1.0
0.0,297,3.0,11650000.0,56.0,34.0,6.2,5.24181171612,11.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0
0.0,298,2.0,11650000.0,50.0,33.0,7.0,5.62092837162,5.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0
0.0,299,1.0,11690000.0,34.0,17.1,7.0,4.37383131879,3.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0
0.0,300,2.0,11726500.0,49.0,28.0,11.0,2.84302385803,5.0,1.0,0.0,0.0,1.0,13.0,16.0,0.0
0.0,301,2.0,11777777.0,44.0,32.0,5.5,2.98010276253,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
0.0,302,1.0,11790000.0,39.0,28.0,10.0,3.54553928238,3.0,1.0,1.0,0.0,1.0,5.0,8.0,0.0
0.0,303,2.0,11790000.0,38.5,28.0,nan,3.54553928238,8.0,1.0,1.0,1.0,1.0,5.0,8.0,0.0
0.0,304,2.0,11800000.0,36.3,21.5,7.7,3.08931646043,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0
0.0,305,2.0,11800000.0,52.0,34.0,10.0,7.5447331603,15.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0
0.0,306,2.0,11800000.0,53.0,30.0,9.0,3.69358038862,6.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
0.0,307,2.0,11890000.0,51.0,29.1,9.4,6.01447420414,10.0,1.0,0.0,1.0,0.0,6.0,12.0,0.0
0.0,308,1.0,16586277.0,51.8,20.4,11.7,4.81450400992,10.0,1.0,0.0,0.0,1.0,11.0,13.0,1.0
0.0,309,1.0,5600000.0,33.0,21.0,8.0,4.87975110823,6.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0
0.0,310,3.0,221260900.0,152.9,nan,nan,1.8971579469,7.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0
0.0,311,1.0,11899000.0,38.0,22.0,6.0,5.15691735508,6.0,1.0,0.0,1.0,0.0,6.0,6.0,0.0
0.0,312,1.0,11900000.0,37.6,21.2,6.2,5.15691735508,2.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0
0.0,313,2.0,11900000.0,43.2,28.0,6.0,3.66952541305,8.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0
0.0,314,2.0,11950000.0,45.0,31.0,6.0,3.56687652016,7.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0
0.0,315,2.0,11980000.0,62.0,33.0,10.0,4.96608259032,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0
0.0,316,3.0,12000000.0,51.5,33.2,6.0,4.91020993373,8.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
0.0,317,2.0,12000000.0,47.0,30.0,8.0,3.65090646948,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0
0.0,318,2.0,12000000.0,64.0,38.0,10.0,4.83392254042,4.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
0.0,319,1.0,12000000.0,45.0,22.0,12.0,4.59603999615,3.0,1.0,0.0,1.0,1.0,15.0,18.0,0.0
0.0,320,2.0,12000000.0,52.7,31.5,nan,4.04936488842,5.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0
0.0,321,2.0,12000000.0,41.7,24.9,nan,4.96159157242,10.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0
0.0,322,1.0,12000000.0,37.8,14.2,8.1,3.14450691377,4.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0
0.0,323,2.0,12000000.0,35.0,25.0,6.0,3.30324010735,4.0,1.0,0.0,1.0,1.0,2.0,8.0,0.0
0.0,324,2.0,12011306.0,53.8,36.6,7.6,3.69143959387,7.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0
0.0,325,1.0,12100000.0,38.0,20.0,8.0,2.70243424747,5.0,1.0,0.0,1.0,1.0,2.0,14.0,0.0
0.0,326,2.0,12100000.0,54.6,37.0,12.0,4.06598102247,5.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0
0.0,327,2.0,12100000.0,48.0,35.0,10.0,3.37284174808,6.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0
0.0,328,1.0,12149427.0,38.6,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0
0.0,329,1.0,12149427.0,38.6,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0
0.0,330,1.0,12149427.0,38.6,nan,nan,3.42321301819,8.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0
0.0,331,1.0,12149400.0,38.6,31.7,8.0,3.38065607494,5.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0
0.0,332,3.0,12150000.0,60.0,35.0,15.0,4.91725097703,nan,nan,0.0,0.0,1.0,5.0,9.0,0.0
0.0,333,1.0,12177741.0,38.7,nan,nan,3.38668601902,5.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0
0.0,334,1.0,12177740.0,38.7,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0
0.0,335,3.0,12200000.0,60.0,43.0,6.0,4.91725097703,10.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0
0.0,336,2.0,18590000.0,51.5,29.0,9.5,4.19805197324,6.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0
0.0,337,3.0,205456550.0,178.0,95.0,nan,2.20418799587,3.0,1.0,1.0,1.0,1.0,3.0,10.0,0.0
0.0,338,5.0,55000000.0,152.0,85.0,27.0,3.00705858871,8.0,1.0,1.0,0.0,1.0,9.0,9.0,0.0
0.0,339,2.0,12200000.0,36.0,28.0,5.0,3.09350773646,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0
0.0,340,3.0,12200000.0,55.0,45.0,6.4,4.84969739961,5.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0
0.0,341,3.0,12200000.0,64.0,40.0,6.3,4.13377530225,5.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
0.0,342,2.0,12200000.0,44.6,32.0,5.5,2.40897030602,10.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0
0.0,343,1.0,12240000.0,30.6,nan,nan,3.04081378422,12.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0
0.0,344,2.0,12250000.0,51.0,30.0,9.5,3.40041277049,7.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
0.0,345,3.0,12300000.0,51.5,33.2,nan,4.91020993373,10.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
0.0,346,2.0,12300000.0,50.0,32.0,8.0,3.7387696777,8.0,1.0,0.0,1.0,0.0,5.0,12.0,0.0
0.0,347,1.0,12300000.0,37.0,20.0,9.3,3.61595563001,10.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0
0.0,348,1.0,12300000.0,36.2,18.0,9.1,3.12821402188,13.0,1.0,1.0,0.0,1.0,9.0,12.0,0.0
0.0,349,2.0,12300000.0,50.0,31.0,9.5,4.54573345557,7.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0
0.0,350,1.0,12393120.0,38.6,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0
0.0,351,2.0,12400000.0,38.0,25.0,6.0,2.77816435306,10.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0
0.0,352,1.0,12450000.0,38.0,21.0,8.0,3.65834221745,10.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0
0.0,353,1.0,12475868.0,60.6,60.6,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,4.0,nan,1.0
0.0,354,1.0,12480000.0,47.0,22.0,10.0,3.82009915643,7.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0
0.0,355,3.0,12490000.0,56.0,45.4,6.0,3.06610525541,3.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0
0.0,356,2.0,12499000.0,49.2,32.0,8.0,3.85690021412,7.0,1.0,0.0,1.0,0.0,6.0,7.0,0.0
0.0,357,1.0,12500000.0,40.1,23.1,8.0,3.30269682645,2.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0
0.0,358,1.0,12500000.0,40.0,19.0,10.0,4.65523950016,2.0,1.0,1.0,0.0,0.0,5.0,17.0,0.0
0.0,359,2.0,12500000.0,50.9,30.3,8.5,4.50491646839,7.0,1.0,0.0,0.0,1.0,10.0,17.0,0.0
0.0,360,2.0,12500000.0,43.0,25.1,7.5,3.79505297715,11.0,1.0,1.0,1.0,1.0,4.0,9.0,0.0
0.0,361,2.0,12500000.0,53.0,35.0,10.0,4.26220885138,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0
0.0,362,2.0,12500000.0,45.0,30.0,6.0,3.89464376611,15.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0
0.0,363,3.0,12500000.0,64.0,40.0,nan,4.13377530225,7.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
0.0,364,2.0,61000000.0,72.0,59.0,13.0,4.59117809661,10.0,1.0,1.0,1.0,1.0,4.0,12.0,0.0
0.0,365,2.0,23020800.0,65.0,50.0,nan,4.08079019345,10.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0
0.0,366,3.0,26361656.0,87.0,58.0,9.0,1.99343909273,13.0,1.0,1.0,0.0,1.0,6.0,10.0,0.0
0.0,367,2.0,12500000.0,56.0,30.0,9.0,7.28822081319,12.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0
0.0,368,2.0,12500000.0,65.7,38.0,10.0,4.98235878705,7.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
0.0,369,2.0,12500000.0,46.0,30.0,7.0,3.88064829556,7.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0
0.0,370,1.0,12533034.0,38.7,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0
0.0,371,3.0,12600000.0,60.0,43.0,6.0,4.91725097703,7.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0
0.0,372,1.0,12600000.0,38.8,38.8,nan,4.91170287467,7.0,1.0,1.0,0.0,1.0,7.0,10.0,0.0
0.0,373,1.0,12600000.0,37.8,37.8,nan,4.96580607292,3.0,1.0,1.0,0.0,0.0,7.0,10.0,0.0
0.0,374,3.0,12600000.0,60.0,49.0,6.0,4.91725097703,10.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0
0.0,375,1.0,12600000.0,39.0,nan,nan,4.91170287467,5.0,1.0,0.0,0.0,0.0,7.0,10.0,0.0
0.0,376,1.0,12600000.0,38.8,31.8,8.0,4.96580607292,5.0,1.0,1.0,0.0,0.0,6.0,8.0,1.0
0.0,377,1.0,12600000.0,40.0,nan,40.0,4.87975110823,5.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0
0.0,378,3.0,12600000.0,64.0,40.0,6.3,4.13377530225,6.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0
0.0,379,1.0,12614713.0,38.5,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0
0.0,380,2.0,12646834.0,50.3,nan,nan,4.9250390096,5.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0
0.0,381,1.0,12646834.0,50.3,nan,nan,4.9250390096,5.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0
0.0,382,1.0,12646834.0,50.3,50.3,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,2.0,nan,1.0
0.0,383,2.0,12700000.0,48.0,32.0,6.0,2.56389639679,5.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0
0.0,384,1.0,12751098.0,60.8,60.8,nan,4.87975110823,6.0,1.0,0.0,0.0,0.0,5.0,nan,1.0
0.0,385,2.0,12800000.0,55.0,29.0,12.0,4.24822203053,10.0,1.0,0.0,1.0,1.0,10.0,17.0,0.0
0.0,386,1.0,12862127.0,38.5,nan,nan,3.38668601902,5.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0
0.0,387,1.0,12885519.0,38.6,nan,nan,3.38668601902,5.0,1.0,1.0,0.0,0.0,5.0,7.0,1.0
0.0,388,1.0,12888859.0,38.6,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0
0.0,389,3.0,12900000.0,58.3,39.5,6.0,4.23452061112,12.0,1.0,0.0,1.0,0.0,3.0,12.0,0.0
0.0,390,2.0,12900000.0,54.0,44.2,nan,6.61672939992,nan,nan,1.0,0.0,0.0,4.0,5.0,0.0
0.0,391,2.0,12900000.0,43.0,33.0,6.0,3.66952541305,8.0,1.0,1.0,0.0,1.0,4.0,9.0,0.0
0.0,392,2.0,14500000.0,56.0,35.0,9.5,4.19805197324,6.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0
0.0,393,5.0,119980000.0,225.3,nan,nan,2.20231270813,14.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0
0.0,394,2.0,33000000.0,71.5,60.0,10.0,6.38108975795,4.0,1.0,1.0,0.0,0.0,13.0,85.0,0.0
0.0,395,2.0,12950000.0,53.5,32.0,8.1,4.58877292699,nan,nan,0.0,1.0,1.0,8.0,17.0,0.0
0.0,396,2.0,13000000.0,56.0,28.0,10.8,2.29997421026,5.0,1.0,0.0,1.0,1.0,1.0,16.0,0.0
0.0,397,1.0,13000000.0,36.7,19.0,9.0,1.80727311836,5.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0
0.0,398,2.0,13000000.0,58.6,39.0,7.0,4.40926007773,3.0,1.0,0.0,1.0,0.0,11.0,12.0,0.0
0.0,399,2.0,13000000.0,45.0,25.0,6.0,4.62829803885,15.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0
0.0,400,1.0,13000000.0,26.0,nan,nan,2.64118528768,3.0,1.0,1.0,0.0,0.0,10.0,12.0,1.0
0.0,401,2.0,13000000.0,67.0,nan,nan,4.46400615034,7.0,1.0,0.0,0.0,0.0,3.0,44.0,0.0
0.0,402,3.0,13000000.0,57.0,43.0,6.0,3.51597476397,4.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0
0.0,403,2.0,13000000.0,55.0,34.0,9.0,3.2258207068,9.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0
0.0,404,2.0,13000000.0,64.0,34.0,13.0,5.37563441134,11.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0
0.0,405,2.0,13000000.0,64.5,34.2,12.0,4.69407759845,5.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0
0.0,406,2.0,13000000.0,51.9,51.9,nan,4.96580607292,6.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0
0.0,407,2.0,13000000.0,52.0,52.0,nan,4.96580607292,5.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0
0.0,408,3.0,13000000.0,65.0,38.0,8.0,5.60615641843,5.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0
0.0,409,2.0,13000000.0,60.0,32.0,9.8,7.83046417723,5.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0
0.0,410,3.0,13000000.0,65.0,46.0,6.0,2.23867165757,6.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0
0.0,411,2.0,13000000.0,42.9,32.5,5.0,2.36666657459,6.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0
0.0,412,1.0,13000000.0,35.0,22.0,nan,3.13957916783,5.0,1.0,1.0,0.0,0.0,6.0,12.0,0.0
0.0,413,1.0,13149940.0,38.0,nan,nan,3.42321301819,8.0,1.0,0.0,0.0,0.0,7.0,7.0,1.0
